run,score
270,8232.969217003081
271,8322.50848722781
272,8199.919747688278
273,8181.82053224427
274,8227.22745196123
275,8141.58363383414
276,8278.616119966393
277,8184.983949172059
278,8250.598997220577
279,8127.753046876831
280,8188.327172686035
281,8406.223317997816
282,8205.64959382443
283,8295.586265378213
284,8230.096751439267
285,8238.76613587006
286,8171.085731924653
287,8188.646207309534
288,8112.1081631899015
289,8278.241022872087
290,8253.946133632146
291,8337.344145584451
292,8184.214371974616
293,8198.029890843049
294,8285.7778743809
295,8346.237937376765
296,8432.32104654374
297,8297.720508344986
298,8335.817201242939
299,8244.230239105744
300,8234.546562133906
301,8447.115517717673
302,8040.780006999101
303,8114.40366856712
304,8144.183294620778
305,8093.287124355859
306,8264.767992542544
307,8266.959701837934
308,8212.26023352204
309,8166.401072850802
310,8246.40603860285
311,8150.596963064562
312,8269.220811693312
313,8248.482566390272
314,8332.737470066171
315,8005.364434434578
316,8076.225739540398
317,8140.476523716311
318,8208.952501481635
319,8263.630592895026
320,8296.897171754892
321,8291.289050705662
322,8235.085244685171
323,8321.175379544089
324,8091.300561933682
325,8109.867770592193
326,8176.066407549978
327,8310.02442365994
328,8335.779510137583
329,8179.6064350545685
330,8470.359105553722
331,8336.093559048822
332,8079.971892705066
333,8208.412981114565
334,8253.51631423844
335,8115.181253673645
336,8276.199958307436
337,7987.016634192317
338,8342.299417260463
339,7993.674303762382
340,8260.248147069133
341,8213.978952083502
342,8140.094179378636
343,7978.250298495065
344,8131.349049784353
345,8256.284568894138
346,8187.920766416984
347,8239.801985526085
348,8217.478618738105
349,8315.614733527804
350,8119.627960893371
351,8271.703513457418
352,8159.957381522016
353,8412.035307513215
354,8126.208873418862
355,8140.292906155735
356,8121.986985560419
357,8308.602247133522
358,8440.573835671574
359,8183.865784888176
360,8194.410429671483
361,8223.913657117246
362,8239.907186405417
363,8283.480034424518
364,8133.872113729606
365,8208.029382988301
366,8389.382242235184
367,8272.351133640212
368,8265.80872482048
369,8131.308120375934
370,8270.161169624287
371,8201.312141008926
372,8225.849686556376
373,8365.244059569597
374,8205.137606419796
375,8251.785135118858
376,8143.70706242322
377,8135.475583749348
378,8294.204984371654
379,8159.630771855811
380,8394.641708702751
381,8179.831306522614
382,8167.595637941026
383,8256.225120211033
384,8272.418660951169
385,8265.919987036325
386,8213.38687705739
387,8274.64274393199
388,8143.945975699627
389,1792.9449450930001
390,8091.831052524532
391,8028.436126726377
392,8203.392185593384
393,8381.508489693411
394,8245.649265830782
395,8184.626589324844
396,8191.188328715142
397,8182.445549165229
398,8089.918323173648
399,8278.760565900919
400,8293.531867770063
401,8281.614253784397
402,8267.2015425611
403,8183.920047740653
404,8383.012587097926
405,8415.280607306104
406,8153.013145025637
407,7991.19688066573
408,8314.715821280151
409,8195.208803334574
410,8324.7911369164
411,8210.537800012018
412,8184.3878708606135
413,8174.077865126915
414,8430.84938174911
415,8202.04918027162
416,8365.735820799697
417,7976.291034113249
418,8160.511288166019
419,8430.819349349356
420,7981.097362772853
421,8072.495119263136
422,8227.463172820137
423,8264.894567825926
424,8170.943551767545
425,8324.857296056678
426,8231.472001853885
427,8276.684147569104
428,8297.465227286215
429,8271.511464186686
430,8154.132818802874
431,8306.093617389264
432,7962.793329473696
433,8275.212059146173
434,8220.237282853253
435,8219.317698004978
436,8080.14324571153
437,8244.887528231448
438,8282.033913250907
439,8087.944535063689
440,8074.537305704385
441,8297.886447097118
442,8172.109505586809
443,8192.604718766112
444,8115.811353377641
445,8198.437166771622
446,8287.669531081136
447,8435.8230861503
448,8078.683256267808
449,8213.89591891657
450,8220.561261499965
451,8263.813445507656
452,8195.017328032209
453,8351.332871823484
454,8321.695443563503
455,8268.42055629966
456,8287.852854079389
457,8210.761891137374
458,8262.118039750034
459,8235.181011153669
460,8262.226341108657
461,8231.535254762124
462,8211.675045918044
463,8178.722190819333
464,8124.39433442512
465,8341.174964279831
466,8381.539951195826
467,8331.955852662477
468,8233.760762798525
469,8340.723015924086
470,8012.893647163456
471,8138.739658512951
472,8131.441749526124
473,8380.269500341903
474,8362.843744585685
475,8076.391071363887
476,8326.11611743685
477,8101.337090022518
478,8199.284993338086
479,8180.20662305266
480,8124.286012567352
481,8184.821160675395
482,8296.859707926598
483,8195.067339113379
484,8225.363339598194
485,8208.16886453577
486,8113.4739709951755
487,8257.496488257571
488,8314.709699135985
489,8431.124523083203
490,8390.448456210515
491,8247.231317444122
492,8031.145107434661
493,8106.944810431728
494,8250.668142660163
495,8131.570004196933
496,8126.119143689102
497,8324.123095391038
498,8242.776627512392
499,8380.177575737109
500,8198.837865461635
501,8364.731500968936
502,8317.349893073948
503,8109.136204492193
504,8262.766450081033
505,8056.315040025888
506,8259.118781164083
507,8223.3479081812
508,8197.811992069668
509,8409.724011660914
510,8392.905854031436
511,8211.546992427626
512,8092.663640778003
513,8196.46730932157
514,8212.408121530087
515,8123.349729545754
516,8275.073127250282
517,8164.884232329159
518,8290.23963135872
519,8221.994019477012
520,8248.667589525845
521,8434.469133574486
522,8133.349564049143
523,8246.265470614444
524,8202.630223816279
525,8292.936565047305
526,8252.385476942485
527,8090.173544561937
528,8342.197756280279
529,8163.334387312907
530,8290.91548678767
531,8253.393748645358
532,8200.803375255151
533,8026.007406661511
534,8268.705054186079
535,8336.729371509187
536,8308.376938945494
537,8303.238522836407
538,8174.758453440558
539,8231.219789370185
540,8108.3513687762625
541,8150.8708882369065
542,8225.853352819437
543,8423.188418615204
544,8272.44895335033
545,8322.055337202402
546,8186.808325953746
547,8109.762398045355
548,8135.4894636678855
549,8281.506280330954
550,8220.964188999855
551,8046.131865016581
552,8113.443255939119
553,8229.86531041184
554,8341.45132703964
555,8055.504123744641
556,8121.207363829801
557,8262.468997707128
558,8215.323118806153
559,8395.660801018956
560,8229.352434164659
561,8351.447547593842
562,8215.055425304998
563,8269.181084571279
564,8077.897964901981
565,8151.448309600295
566,8343.007267474732
567,8258.048069210312
568,8150.836146192642
569,8239.965518791825
570,8230.974065426071
571,8099.153218353707
572,8290.382648178933
573,8144.518971072386
574,8349.052279125333
575,8200.163624225917
576,8153.143478063323
577,8074.784647936486
578,8256.469917975368
579,8144.050110232118
580,8099.162186756248
581,8239.681729125323
582,8296.311469454326
583,8133.898594916117
584,8251.56309895239
585,8250.979934888415
586,8286.982062503408
587,8395.027947365666
588,8042.713267816369
589,8153.722481532099
590,8141.451514686034
591,8323.85035042481
592,8150.712422286059
593,8137.781449791059
594,8238.123651013975
595,8218.512823188012
596,8282.376018660188
597,8279.356927368484
598,8085.152225388281
599,8133.405533385674
600,8249.965070360206
601,8436.808485038373
602,8162.906835492937
603,8249.882962235648
604,8186.28512438198
605,8238.879702404887
606,8496.778819407533
607,8057.81784856295
608,8263.925375006043
609,8226.922123140856
610,8256.091665662627
611,8345.36716022123
612,8033.7059879463895
613,8230.445271449718
614,8286.365416950719
615,8224.191225035063
616,8041.845012893067
617,8123.991349317649
618,8142.456010492109
619,8234.240350462327
620,8326.336663610622
621,8350.533398953483
622,8077.306368922511
623,8096.717468021657
624,8269.627384157318
625,8271.17707321318
626,8260.244163593541
627,8343.626902866548
628,8226.710870910867
629,8199.213813170467
630,8124.630348586563
631,8246.460967660742
632,8195.58752772063
633,8269.299415938065
634,8369.92997295447
635,8415.061866839942
636,8223.280210169585
637,8430.455610984853
638,8307.653982938453
639,8217.503790425704
640,8408.33680656579
641,8238.528283139902
642,8255.517960747298
643,8249.745270885614
644,8205.70296566667
645,8342.240637238101
646,8252.125075268657
647,8203.858593234347
648,8190.302849307627
649,8303.938535790448
650,8233.184326107154
651,8177.7807188407305
652,8112.010668060616
653,8268.846049530173
654,8220.994033389006
655,8068.095632894043
656,8157.00209459843
657,8300.29639911454
658,8225.34877115735
659,8065.010314212168
660,8260.020034424546
661,8268.273395360397
662,8284.102031872319
663,8279.951432797085
664,8347.887711490535
665,8207.45025478958
666,8128.024301449803
667,8180.613549694333
668,8216.59203017
669,8139.637322590176
670,8479.447525565107
671,8220.889069787134
672,8368.312707290315
673,8295.998115040422
674,8110.505912044322
675,8233.488045475588
676,8146.534114436747
677,8371.726899962054
678,8298.363003662937
679,8272.717242264047
680,8185.894474891094
681,8402.825961691517
682,8319.80347867545
683,8224.429070095432
684,8099.231500129321
685,8421.925167733747
686,8209.93085310305
687,8247.550303949454
688,8191.308105287348
689,8280.510976567704
690,8293.772542195748
691,8182.681469116359
692,8247.277267112806
693,8202.499287592293
694,8233.227724150249
695,8369.24420177015
696,8083.029736847788
697,8152.492311157139
698,8339.159570037495
699,8181.673037050211
700,8382.412327179605
701,8321.8223439006
702,8274.677214499032
703,8017.827744137299
704,8047.41592135931
705,8252.596841609018
706,8196.69395293788
707,8111.396691601996
708,8274.52800876334
709,8183.923524889199
710,8222.67658416176
711,8277.160467885184
712,8215.158909817686
713,8277.211595984507
714,8153.264318805976
715,8250.652537703043
716,8369.132931976663
717,8290.999987131576
718,8292.603328119454
719,8298.795177929458
720,8290.25457458232
721,8236.052369979108
722,8424.601367755227
723,8400.797851876387
724,8482.98003705457
725,3860.342274300554
726,8105.74274256897
727,8164.611268827605
728,8295.714326508803
729,8337.806637854115
730,8303.05464479261
731,8210.871671356741
732,8138.623788043695
733,8229.231629963902
734,8109.80194787766
735,8193.513657825908
736,8065.162831987306
737,8237.663376184762
738,8006.44055518196
739,8084.77493899635
740,8229.21106037885
741,8308.01910713181
742,8182.913419097031
743,8166.061563685664
744,8236.787838617212
745,8193.148688445423
746,8315.960655187313
747,8186.794986437653
748,8258.827477294768
749,8143.43958976175
750,8183.35898336767
751,8235.205248844053
752,8044.245117519378
753,8263.14092367617
754,8293.916833144838
755,8165.59621860036
756,8177.222236285975
757,8048.4316718301425
758,8287.340448298335
759,8268.695150873464
760,8269.767184653823
761,8204.62769286233
762,8382.513934814267
763,8175.665226515726
764,8254.726690567939
765,8169.2272124829415
766,8222.174632111823
767,8291.404354140972
768,8164.969472924498
769,8155.221029320052
770,8389.037728346422
771,8166.899821738363
772,8240.790873326874
773,8189.240969485574
774,8320.426070150777
775,8176.868585373806
776,8365.57688568732
777,8130.056284061983
778,8218.429006131293
779,8328.482009370415
780,8316.930175664698
781,8185.406804131315
782,8282.056055042069
783,8057.105231584001
784,8376.923127037184
785,8135.760937059747
786,8196.28744596093
787,8164.383089960662
788,8258.884667668233
789,8286.029979653522
790,8186.107844304335
791,8121.866668549054
792,8278.858228839386
793,8146.664752945543
794,8261.855300508932
795,8224.22893523467
796,8382.97591556838
797,8363.210560835385
798,8352.428647880315
799,8211.001426929055
800,8318.687697702651
801,8173.8954876029475
802,8160.78267412765
803,8117.809634294088
804,8338.486105670314
805,8186.370995696448
806,8088.977376097622
807,8232.623754561751
808,8165.858745099551
809,8244.82072557088
810,8321.73354489595
811,8180.631472899679
812,8278.771616029135
813,8376.171649541002
814,8236.640375001898
815,8268.145374775573
816,8297.891520208592
817,8149.099449782126
818,8190.838754957421
819,8124.397752154968
820,8357.904770267998
821,8152.073408894539
822,8407.620110928134
823,8305.540353849121
824,8220.960153266376
825,8333.871609180489
826,8364.73894835164
827,8139.727314505801
828,8197.500965399686
829,8132.940865513249
830,8186.03033498732
831,8297.95431957148
832,8148.646132490118
833,8262.540780291734
834,8281.425261748722
835,8384.22020543529
836,8236.620423065158
837,8267.02473107267
838,8292.041129820283
839,8434.288099530193
840,8248.68353061035
841,8257.290064312961
842,8253.891770612277
843,8373.459161362684
844,8279.365213845671
845,8335.249553866859
846,8258.257228566035
847,8228.717293333179
848,8120.763396919938
849,8291.856023732591
850,8110.62433960704
851,8286.823102634999
852,8108.098685394167
853,8149.22861612243
854,8344.522924231582
855,8256.337590430785
856,8216.862164651637
857,8253.058755746062
858,8203.734940805876
859,8102.419531542524
860,8489.748921447968
861,8045.083992968697
862,8296.222505727723
863,8200.360193090166
864,8227.434384739405
865,8104.6708371164805
866,8171.294506849106
867,8179.822096736279
868,8020.511689627672
869,8364.719208972803
870,8228.603434007491
871,8286.29711584374
872,8241.07787202835
873,8213.100834955052
874,8315.630155849942
875,8376.021374859723
876,7963.282172683159
877,8270.184687901365
878,8372.656998307197
879,8275.34643337478
880,8246.406774722835
881,8144.742158265985
882,8369.503280512297
883,8122.498851954459
884,8367.79790499056
885,8250.464217266506
886,8209.813843447228
887,8100.65548241316
888,8257.22196689495
889,8352.272913320883
890,8209.18753992499
891,8145.890951730758
892,8128.9845484724965
893,8234.095829267502
894,8123.6256297275695
895,8231.19924212248
896,8198.819986953908
897,8197.146599009118
898,7975.925609471128
899,8240.162287153831
900,8205.303566514815
901,8129.240874442505
902,8194.432582078798
903,8218.687760959154
904,8400.80581476374
905,7990.95392684131
906,8302.444781292163
907,8230.7133957109
908,8201.791165949227
909,8143.154766007863
910,8276.85798115327
911,8210.354153129663
912,8119.04052932096
913,8353.551654717852
914,8292.005630193711
915,8246.027986267809
916,7966.782885429131
917,8115.955053976557
918,8339.201941126854
919,8320.929813475412
920,8351.352105288623
921,8207.532686680195
922,8118.1041388476615
923,8140.389809283952
924,8132.876367437802
925,8298.664279822504
926,8177.5555700732175
927,8195.958749522022
928,8279.918668663184
929,8414.855574432771
930,8219.044048191694
931,8028.851663828301
932,8222.422030212183
933,8230.65395017783
934,8255.24278025429
935,8347.018470423342
936,8337.989328321537
937,8168.523619924126
938,8260.982535908963
939,8209.596801190717
940,8205.047346250334
941,8143.069742948112
942,8233.06522116578
943,8211.403059919963
944,8026.624430981099
945,8215.820563123074
946,8209.70122930608
947,8283.611158718537
948,8284.890186366138
949,8131.470970479437
950,8254.683841278676
951,8130.379261880279
952,8189.883104489088
953,8149.65614643071
954,8282.22735045248
955,8080.877367321469
956,8178.826370580531
957,8174.257289709172
958,8179.670201731977
959,8106.91877325745
960,8249.063854508542
961,8210.448082770634
962,8217.785565855407
963,8244.48240055111
964,8320.415927735747
965,8097.20330373908
966,8085.319800846778
967,8138.059501989395
968,8139.343893962708
969,8156.245445108087
970,8195.516705792537
971,8235.034507711582
972,8274.307844053897
973,8276.235316682521
974,8390.171116875721
975,8424.457938223093
976,8177.358206277602
977,7979.774103584426
978,8294.668477205794
979,8014.4178811984875
980,8119.56932545593
981,8168.363302864573
982,8110.1393132563835
983,8268.978046596623
984,8234.437140259424
985,8375.777921459274
986,8303.15421856238
987,8359.650059303454
988,8211.99283342536
989,8149.980611288747
990,8154.099938279125
991,8242.963798180166
992,8196.148118147106
993,8137.73440570871
994,8266.33179970839
995,8180.879219605664
996,8161.943422269869
997,8309.050146099456
998,8253.534869775642
999,8313.873876180785
1000,8071.406925340811
1001,8391.121956428304
1002,8102.897380303707
1003,8184.305262635604
1004,8423.297763051618
1005,8099.745505829965
1006,8084.832096524089
1007,8274.066467862905
1008,8165.572998025971
1009,8201.816660623139
1010,8477.434549657282
1011,8033.3701203586215
1012,8465.413008705085
1013,8181.845246197552
1014,8107.133245793329
1015,8237.58939355495
1016,8354.371308342867
1017,8293.609129824212
1018,8334.19513314356
1019,8334.08072180826
1020,8237.057416324891
1021,8240.648785247964
1022,8186.334465060245
1023,8235.864393451018
1024,8413.950695388212
1025,8215.29306464273
1026,8242.284345165732
1027,8292.618562854645
1028,8281.743273127855
1029,8303.198327723812
1030,8094.159139983295
1031,8200.768746141734
1032,8122.928506865398
1033,8294.189959277184
1034,8272.376543684615
1035,8239.511749476624
1036,8304.45404341637
1037,8160.055032434868
1038,8300.849882559554
1039,8247.041980970027
1040,8068.761389142286
1041,8007.819163976654
1042,8145.401438573552
1043,8212.784489364885
1044,8328.675662348473
1045,8308.304203778394
1046,8241.22315077479
1047,8052.381767558536
1048,8314.228492313403
1049,8241.014937006128
1050,8328.844897815423
1051,8170.735842132523
1052,8201.680435297714
1053,8047.993484692593
1054,8190.968740695882
1055,8224.549671688072
1056,8200.817312651707
1057,8234.098217840732
1058,8170.507321388519
1059,8119.715939016954
1060,8205.64783226433
1061,8348.411446319633
1062,8152.932078011685
1063,8310.88538987502
1064,8264.957735466647
1065,8141.512708012645
1066,8202.375445183925
1067,8168.167778277003
1068,8153.3673781352445
1069,8282.245693372965
1070,8159.57238650488
1071,8088.636505568038
1072,8248.330535385508
1073,8285.173517855776
1074,8283.133844658389
1075,8186.247835256495
1076,8298.415286915688
1077,8237.603836209419
1078,8175.4208805647995
1079,8081.54357654017
1080,8163.523758470304
1081,8191.359510012499
1082,8232.769387217317
1083,8082.680908632878
1084,8389.417520878007
1085,8123.395635868405
1086,8368.092193654591
1087,8268.674381521363
1088,8196.2711486732
1089,8146.80959616295
1090,8366.000429491305
1091,8156.920041869214
1092,8203.838099842244
1093,8321.330696040379
1094,7980.632293047218
1095,8113.7923465021595
1096,8222.120135205845
1097,8251.498672254722
1098,8226.913426592006
1099,8194.689891454816
1100,8296.788249276298
1101,8313.748010472777
1102,8183.643114691449
1103,8243.60885814346
1104,8241.464639311142
1105,8304.576757000354
1106,8247.764412882654
1107,8400.40372180205
1108,8221.425662031057
1109,8211.094072167874
1110,8259.334697175253
1111,8248.697506108452
1112,8269.325165504057
1113,8289.088830088056
1114,8210.280148277461
1115,8295.243587684736
1116,8278.220786313876
1117,8290.136648761045
1118,8086.475747808206
1119,8209.976131343383
1120,8320.965467740374
1121,8261.504830647202
1122,8201.564049871984
1123,8213.254664092046
1124,8205.595550520768
1125,8228.612313469204
1126,8144.713335997783
1127,8314.704060945787
1128,8202.86213520335
1129,8131.611626944836
1130,8251.971400052473
1131,8346.923981779746
1132,8169.6373902933565
1133,8322.44268736307
1134,8253.9576854625
1135,8166.805228882904
1136,8154.2299185505735
1137,8109.5680014493655
1138,8203.11062675716
1139,8188.304029704954
1140,8202.121097768964
1141,8302.251668921695
1142,8262.371368369015
1143,8065.740117713462
1144,8194.404711153265
1145,8134.584340121853
1146,8208.485833345545
1147,8184.327741072897
1148,8275.643384053381
1149,8278.49132649406
1150,8250.486391534452
1151,8261.796183289503
1152,8156.642633464569
1153,8448.372176743344
1154,8380.671210283399
1155,7998.923515827826
1156,8326.246346235204
1157,8179.083267504437
1158,8310.169480274775
1159,8277.812266830022
1160,7986.328027906087
1161,8123.561904648697
1162,8181.987085418312
1163,8149.550272901514
1164,8156.648747152643
1165,8206.069957707281
1166,8219.744237104751
1167,8305.086524559927
1168,8207.31251087552
1169,8314.152414988892
1170,7937.23480306537
1171,8011.627036828398
1172,8176.696608789896
1173,8231.253347686985
1174,8280.60363081316
1175,8294.338584152982
1176,8182.187197386649
1177,8280.788500548824
1178,8269.104087061252
1179,8217.507144626106
1180,7942.844593930658
1181,8225.972808568833
1182,8346.61519312718
1183,8218.81089958851
1184,8201.719335176671
1185,8205.040341801376
1186,8231.785121178995
1187,8315.890258706764
1188,8252.067911937
1189,8129.334121958381
1190,8384.00673281737
1191,8282.159214492482
1192,8115.358583240306
1193,8217.442835575925
1194,8203.637690508025
1195,8151.846310904311
1196,8151.524199111283
1197,8163.720496971636
1198,8363.892732446608
1199,8303.622569033636
1200,8202.461810375005
1201,8237.487212453398
1202,8376.15143762671
1203,8244.146902604682
1204,8189.165527528043
1205,8453.316258553736
1206,8147.536051679525
1207,8307.095051950477
1208,8188.3362864173105
1209,8136.749842114147
1210,8341.648472944426
1211,8131.606093437195
1212,8168.469487550309
1213,8301.889515021387
1214,8266.855528835278
1215,8292.257269006523
1216,8147.855920780566
1217,8153.206214517919
1218,8378.073540098556
1219,8223.495983327208
1220,8304.707288068763
1221,8387.775690520139
1222,8198.001784015265
1223,8335.656214469458
1224,8106.1790952881265
1225,8063.602825260987
1226,8090.2868469775585
1227,7965.389027242969
1228,8270.97113960499
1229,8098.5264263350155
1230,8232.712731434469
1231,8202.408065155842
1232,7991.183715446004
1233,8171.37802853886
1234,8202.30762372293
1235,8213.196949534893
1236,8168.925877420505
1237,8174.363111172869
1238,8130.361338651817
1239,8034.530316170654
1240,8369.622936037433
1241,8186.780517911334
1242,8093.144181011815
1243,8101.6586561474915
1244,8134.549029050437
1245,8198.55733069588
1246,8136.618587272299
1247,8278.488197420116
1248,8286.460514927036
1249,8379.116871164415
1250,8170.539872041237
1251,8341.693507985809
1252,8223.61562648234
1253,8060.582258717902
1254,8165.486164143772
1255,8266.204810625526
1256,8046.842417191552
1257,8451.739174240034
1258,8048.555199304833
1259,8051.345574548059
1260,8349.66970482315
1261,8175.488291897191
1262,8423.104743035134
1263,8114.346272512197
1264,8460.992025857307
1265,8297.50367032282
1266,8160.627546155454
1267,8285.957299756574
1268,8218.819390009417
1269,8323.924283793367
1270,8316.747716944488
1271,8174.103847012926
1272,8273.971665559446
1273,8335.89445492055
1274,8332.849447255256
1275,8337.413233586634
1276,8061.860371388625
1277,8182.5882584905385
1278,8278.910331001665
1279,8334.754228875452
1280,8375.446938600815
1281,8304.672902400596
1282,8156.7586162706475
1283,8255.80471286487
1284,8236.388685158947
1285,8117.160377947548
1286,8259.27533729537
1287,8249.77461201102
1288,8166.0018112165235
1289,8186.789411619415
1290,8277.24074231533
1291,8144.156937960522
1292,8130.960929643397
1293,8041.818019366108
1294,8204.330739595822
1295,8311.787009988206
1296,8282.380018784712
1297,8111.102223309666
1298,8213.598587919312
1299,8300.675493948685
1300,8174.800239551984
1301,8129.905431036282
1302,8094.406188954628
1303,8174.7423474503075
1304,8269.99266133914
1305,8280.20356778087
1306,8232.301765855605
1307,8112.684316383397
1308,8207.083855995435
1309,8215.748579783327
1310,8333.722294297486
1311,8164.7538859217575
1312,8259.799584786373
1313,8282.831500369553
1314,8270.354623803418
1315,8193.220222153328
1316,8375.480288589386
1317,8125.8327112910665
1318,8299.44736161207
1319,8219.108440546936
1320,8201.379307109964
1321,8199.517987068592
1322,8271.363655065894
1323,8323.498286611713
1324,8223.192510223642
1325,8237.754321730265
1326,8315.993465928957
1327,8272.02730303471
1328,8203.495190269121
1329,8322.046865457673
1330,8218.916257431905
1331,8348.829774235173
1332,8245.838963095714
1333,8294.858314300045
1334,8177.585019230151
1335,8124.5044296964215
1336,8198.26301319135
1337,8168.487145158108
1338,8073.56453799012
1339,8281.19843435203
1340,8133.114993963285
1341,8094.922234657719
1342,8145.241972764513
1343,8148.930720225717
1344,8102.437614541238
1345,8271.978637979339
1346,8114.277508844807
1347,8142.234972731975
1348,8222.757335742126
1349,8269.341469760893
1350,8278.896397273325
1351,8253.605327439249
1352,8243.646143820777
1353,8312.058666568542
1354,8064.999263931867
1355,8209.487860180752
1356,8433.460526244346
1357,8038.089995313008
